ingr,Potassium,Copper,Dietary Fiber,Selenium,Phosphorus,Choline,Vitamin D,Folate,Cholesterol,Sodium,Niacin,Total Carbohydrate,Thiamin,Zinc,Total Fat,Vitamin B12,Protein,Vitamin E,Vitamin B6,Vitamin A,Iron,Calcium,Saturated fat,Riboflavin,Vitamin C,Magnesium,Vitamin K
tilapia,0.06872340425531914,0.10444444444444444,0.0,0.9563636363636364,0.1536,0.09709090909090909,0.195,0.06,0.21,0.1656521739130435,0.260625,0.0,0.034166666666666665,0.03818181818181818,0.027435897435897437,0.7041666666666667,0.504,0.03333333333333333,0.09588235294117647,0.0,0.03888888888888889,0.01,0.0368,0.05461538461538461,0.0,0.07380952380952381,0.015000000000000001
tofu,0.02617021276595745,0.11444444444444445,0.028571428571428574,0.11454545454545455,0.0632,0.05090909090909091,0.03,0.08,0.06333333333333334,0.07347826086956522,0.041624999999999995,0.08036363636363637,0.03916666666666667,0.04727272727272727,0.15512820512820513,0.025,0.0956,0.08266666666666667,0.03470588235294118,0.11333333333333333,0.05888888888888889,0.054615384615384614,0.11399999999999999,0.06461538461538462,0.11333333333333333,0.047619047619047616,0.1075
tomatillo,0.0551063829787234,0.09,0.06785714285714285,0.014545454545454545,0.0328,0.014363636363636365,0.0,0.02,0.0,0.3939130434782609,0.10125,0.02312727272727273,0.03833333333333334,0.022727272727272728,0.011410256410256411,0.0,0.0226,0.028666666666666667,0.04882352941176471,0.012222222222222223,0.036111111111111115,0.006923076923076923,0.0,0.027692307692307693,0.1366666666666667,0.04523809523809524,0.11333333333333333
tomato,0.09659574468085107,0.19444444444444442,0.21785714285714283,0.007272727272727273,0.0392,0.024181818181818183,0.0,0.185,0.0,0.13782608695652174,0.1,0.02941818181818182,0.052500000000000005,0.053636363636363635,0.16794871794871793,0.0,0.0374,0.126,0.13941176470588235,0.011111111111111112,0.02888888888888889,0.009230769230769232,0.095,0.09076923076923077,0.11666666666666667,0.06428571428571428,0.16083333333333333
tortillas,0.03957446808510638,0.1711111111111111,0.225,0.1109090909090909,0.2512,0.024181818181818183,0.0,0.0125,0.0,0.01956521739130435,0.09375,0.16218181818181818,0.07833333333333334,0.1190909090909091,0.03653846153846154,0.0,0.114,0.018666666666666668,0.1288235294117647,0.0,0.06833333333333333,0.06230769230769231,0.022649999999999997,0.05,0.0,0.17142857142857143,0.0
trout,0.1427659574468085,0.0911111111111111,0.0,0.7636363636363637,0.3216,0.2109090909090909,1.415,0.045,0.35,0.2639130434782609,0.588125,0.0,0.16,0.07272727272727274,0.14102564102564102,2.8666666666666667,0.71,0.2773333333333333,0.32,0.14888888888888888,0.030555555555555558,0.03461538461538462,0.123,0.11692307692307692,0.04555555555555555,0.10476190476190476,0.0016666666666666668
tuna,0.039361702127659576,0.07444444444444445,0.014285714285714287,0.9563636363636364,0.1768,0.12363636363636364,0.22999999999999998,0.075,0.28,0.14695652173913043,0.458125,0.03389090909090909,0.08416666666666667,0.08181818181818182,0.15256410256410258,0.5791666666666666,0.42200000000000004,0.082,0.06764705882352942,0.11555555555555555,0.085,0.06153846153846154,0.1345,0.1692307692307692,0.022222222222222223,0.05714285714285714,0.3491666666666667
turkey,0.03702127659574468,0.09777777777777778,0.03928571428571429,0.3709090909090909,0.104,0.07636363636363637,0.005,0.1875,0.13666666666666666,0.1508695652173913,0.333125,0.07090909090909091,0.18083333333333335,0.11636363636363636,0.12730769230769232,0.14583333333333334,0.28800000000000003,0.03066666666666667,0.16529411764705884,0.006666666666666667,0.09555555555555556,0.07153846153846154,0.0925,0.1576923076923077,0.005555555555555556,0.05476190476190476,0.1675
turnip,0.042340425531914895,0.09777777777777778,0.06785714285714285,0.012727272727272726,0.0224,0.021454545454545455,0.0,0.0325,0.006666666666666667,0.08739130434782609,0.02475,0.024363636363636365,0.03166666666666667,0.025454545454545455,0.03628205128205128,0.0,0.019,0.02333333333333333,0.06,0.013333333333333334,0.017777777777777778,0.024615384615384615,0.03935,0.023076923076923075,0.2066666666666667,0.02619047619047619,0.021666666666666667
vanilla,0.010425531914893617,0.0044444444444444444,0.0,0.030909090909090907,0.024,0.009636363636363636,0.0,0.0025,0.05,0.02043478260869565,0.002375,0.2989090909090909,0.011666666666666665,0.013636363636363636,0.06987179487179487,0.03333333333333333,0.021,0.009333333333333334,0.005294117647058824,0.051111111111111114,0.0011111111111111111,0.02923076923076923,0.16899999999999998,0.05692307692307693,0.0,0.007142857142857143,0.004166666666666667
veal,0.060851063829787236,0.1388888888888889,0.014285714285714287,0.18181818181818182,0.1224,0.11781818181818181,0.0,0.0675,0.22666666666666666,0.06260869565217392,0.39625,0.02370909090909091,0.07333333333333335,0.16636363636363638,0.10974358974358975,0.275,0.33399999999999996,0.043333333333333335,0.1123529411764706,0.043333333333333335,0.059444444444444446,0.006923076923076923,0.1955,0.20076923076923078,0.015555555555555555,0.05,0.16333333333333336
venison,0.049148936170212765,0.22666666666666666,0.0,0.22545454545454546,0.1504,0.17181818181818181,0.0,0.02,0.26666666666666666,0.15,0.32875,0.005745454545454546,0.095,0.5490909090909091,0.04525641025641025,0.8875,0.51,0.03666666666666667,0.20117647058823532,0.0,0.19555555555555557,0.005384615384615384,0.0875,0.3638461538461538,0.0,0.047619047619047616,0.01
vermouth,0.01957446808510638,0.049999999999999996,0.0,0.00909090909090909,0.0072,0.00909090909090909,0.0,0.0,0.0,0.00391304347826087,0.0133125,0.04981818181818182,0.015000000000000003,0.006363636363636364,0.0,0.0,0.004,0.0,0.0,0.0,0.013333333333333332,0.006153846153846154,0.0,0.013846153846153847,0.0,0.02142857142857143,0.0
vinegar,0.015531914893617021,0.008888888888888889,0.0,0.0018181818181818182,0.0064,0.0,0.0,0.0,0.0,0.002173913043478261,0.0,0.003381818181818182,0.0,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111112,0.005384615384615384,0.0,0.0,0.0,0.011904761904761904,0.0
vodka,0.000425531914893617,0.023333333333333334,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0004347826086956522,0.0008125000000000001,0.0,0.005,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0005882352941176471,0.0,0.0022222222222222222,0.0,0.0,0.003076923076923077,0.0,0.0,0.0
waffle,0.05531914893617021,0.19,0.10357142857142856,0.20545454545454547,0.2968,0.1009090909090909,0.045,0.1725,0.21666666666666667,0.22652173913043477,0.091875,0.17672727272727273,0.20583333333333334,0.11454545454545455,0.28974358974358977,0.22500000000000003,0.182,0.12666666666666665,0.09058823529411765,0.09555555555555556,0.1111111111111111,0.19076923076923077,0.395,0.25307692307692303,0.0,0.08333333333333333,0.12833333333333333
walnut,0.0,0.0,0.0,0.0,0.0,0.0007272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2820512820512822,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.45499999999999996,0.0,0.0,0.0,0.125
wasabi,0.03872340425531915,0.06111111111111111,0.21785714285714283,0.04,0.0208,0.0041818181818181815,0.0,0.025,0.0,1.4739130434782608,0.01,0.16763636363636364,0.04166666666666667,0.05545454545454545,0.13974358974358975,0.0,0.0446,0.26066666666666666,0.029411764705882356,0.0,0.027777777777777776,0.031538461538461536,0.10149999999999999,0.05384615384615385,0.0,0.05,0.029166666666666667
watercress,0.07319148936170213,0.08888888888888889,0.017857142857142856,0.016363636363636365,0.0504,0.017454545454545455,0.0,0.0175,0.006666666666666667,0.07565217391304348,0.012375,0.00490909090909091,0.07,0.010909090909090908,0.03628205128205128,0.0,0.048,0.09066666666666667,0.08529411764705883,0.18888888888888888,0.011666666666666665,0.09615384615384616,0.04015,0.09153846153846154,0.3477777777777778,0.05238095238095238,2.191666666666667
watermelon,0.023829787234042554,0.04666666666666667,0.014285714285714287,0.007272727272727273,0.0088,0.007454545454545454,0.0,0.0075,0.0,0.0004347826086956522,0.011125000000000001,0.027454545454545454,0.027500000000000004,0.009090909090909092,0.001923076923076923,0.0,0.012199999999999999,0.0033333333333333335,0.026470588235294117,0.03111111111111111,0.013333333333333332,0.005384615384615384,0.0008,0.016153846153846154,0.09,0.023809523809523808,0.0008333333333333334
whiskey,0.000425531914893617,0.023333333333333334,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0004347826086956522,0.0008125000000000001,0.0,0.005,0.0036363636363636364,0.0,0.0,0.0,0.0,0.0005882352941176471,0.0,0.0022222222222222222,0.0,0.0,0.003076923076923077,0.0,0.0,0.0
white wine,0.015106382978723404,0.0044444444444444444,0.0,0.0018181818181818182,0.0144,0.007818181818181818,0.0,0.0025,0.0,0.002173913043478261,0.006750000000000001,0.009454545454545455,0.004166666666666667,0.010909090909090908,0.0,0.0,0.0014000000000000002,0.0,0.029411764705882356,0.0,0.015000000000000001,0.006923076923076923,0.0,0.011538461538461537,0.0,0.023809523809523808,0.0033333333333333335
whole wheat,0.035106382978723406,0.19444444444444442,0.1464285714285714,0.5218181818181818,0.1136,0.01781818181818182,0.0,0.27,0.0,0.19086956521739132,0.210625,0.17781818181818182,0.3358333333333333,0.1,0.019615384615384614,0.0,0.204,0.021333333333333333,0.08647058823529412,0.0,0.15333333333333332,0.08076923076923077,0.0,0.16076923076923075,0.0,0.12142857142857143,0.0125
wild rice,0.01723404255319149,0.11666666666666665,0.04285714285714286,0.049090909090909095,0.0712,0.013272727272727273,0.005,0.025,0.0,0.12739130434782608,0.105,0.07018181818181818,0.059166666666666666,0.09,0.027435897435897437,0.0,0.0552,0.02333333333333333,0.06235294117647059,0.017777777777777778,0.021666666666666667,0.005384615384615384,0.01975,0.030769230769230767,0.0,0.0880952380952381,0.02
wine,0.005319148936170213,0.01,0.0,0.025454545454545452,0.0048,0.0,0.0,0.0,0.0,0.0008695652173913044,0.0,0.01818181818181818,0.0,0.0018181818181818182,0.0,0.0,0.01,0.0,0.0,0.0,0.005555555555555556,0.0038461538461538464,0.0,0.0,0.0,0.014285714285714285,0.0
yogurt,0.031063829787234043,0.014444444444444446,0.0035714285714285718,0.050909090909090904,0.068,0.02727272727272727,0.04,0.0175,0.19333333333333333,0.018695652173913044,0.0051875,0.04290909090909091,0.02333333333333333,0.04181818181818182,0.23461538461538461,0.12083333333333333,0.069,0.03133333333333333,0.023529411764705882,0.2311111111111111,0.005555555555555556,0.07923076923076923,0.585,0.13769230769230767,0.026666666666666665,0.02619047619047619,0.014166666666666666
yuca,0.0525531914893617,0.10111111111111111,0.05714285714285715,0.010909090909090908,0.02,0.03927272727272728,0.0,0.055,0.0,0.06695652173913043,0.04625,0.1261818181818182,0.052500000000000005,0.028181818181818183,0.1782051282051282,0.0,0.0248,0.11866666666666667,0.04470588235294118,0.0011111111111111111,0.015000000000000001,0.011538461538461539,0.097,0.03230769230769231,0.16666666666666666,0.04523809523809524,0.14916666666666664
zucchini,0.03340425531914894,0.06999999999999999,0.03214285714285715,0.2218181818181818,0.0888,0.05763636363636364,0.025,0.1475,0.13,0.12695652173913044,0.091875,0.15418181818181817,0.14916666666666667,0.04363636363636363,0.16538461538461538,0.0625,0.0986,0.09733333333333333,0.04588235294117647,0.035555555555555556,0.09388888888888888,0.10538461538461538,0.10900000000000001,0.16076923076923075,0.03333333333333333,0.03571428571428571,0.11916666666666667
